Generating graph...
Graph Stats:
Number of nodes: 3270
Number of sources: 1
Number of sinks: 174
Number of edges: 9894
Computing BFS...
Done.
Found back edge 0-4677 -> 1-5677, id: 1923 -> 1717, dist: 14 -> 13  
Found back edge 0-4677 -> 1-4777, id: 1923 -> 1725, dist: 14 -> 13  
Found back edge 0-4677 -> 1-6677, id: 1923 -> 1756, dist: 14 -> 13  
Found back edge 0-4677 -> 1-4877, id: 1923 -> 1762, dist: 14 -> 13  
Found back edge 0-4777 -> 1-5777, id: 1932 -> 1723, dist: 14 -> 13  
Found back edge 0-4777 -> 1-4877, id: 1932 -> 1762, dist: 14 -> 13  
Found back edge 0-4777 -> 1-6777, id: 1932 -> 1757, dist: 14 -> 13  
Found back edge 0-4877 -> 1-5877, id: 1937 -> 1758, dist: 14 -> 13  
Found back edge 0-4877 -> 1-6877, id: 1937 -> 1849, dist: 14 -> 13  
Found back edge 0-6915 -> 1-7915, id: 1941 -> 1820, dist: 14 -> 13  
Found back edge 0-6916 -> 1-7916, id: 1942 -> 1795, dist: 14 -> 13  
Found back edge 0-7834 -> 1-7934, id: 1944 -> 1802, dist: 14 -> 13  replaceable to 1-8834
Found back edge 0-7834 -> 1-7934, id: 1944 -> 1802, dist: 14 -> 13  replaceable to 1-8834
Found back edge 0-7835 -> 1-7935, id: 1945 -> 1796, dist: 14 -> 13  replaceable to 1-8935
Found back edge 0-7835 -> 1-7935, id: 1945 -> 1796, dist: 14 -> 13  replaceable to 1-8835
Found back edge 0-6926 -> 1-7906, id: 1946 -> 1832, dist: 14 -> 13 -HIT 
Found back edge 0-6917 -> 1-7917, id: 1947 -> 1797, dist: 14 -> 13  
Found back edge 0-6918 -> 1-7918, id: 1949 -> 1825, dist: 14 -> 13  
Found back edge 0-7846 -> 1-7946, id: 1950 -> 1805, dist: 14 -> 13  replaceable to 1-8946
Found back edge 0-7846 -> 1-7946, id: 1950 -> 1805, dist: 14 -> 13  replaceable to 1-8846
Found back edge 0-7837 -> 1-7937, id: 1951 -> 1789, dist: 14 -> 13  replaceable to 1-8937
Found back edge 0-7837 -> 1-7937, id: 1951 -> 1789, dist: 14 -> 13  replaceable to 1-8837
Found back edge 0-7856 -> 1-7956, id: 1952 -> 1806, dist: 14 -> 13  replaceable to 1-8856
Found back edge 0-7856 -> 1-7956, id: 1952 -> 1806, dist: 14 -> 13  replaceable to 1-8956
Found back edge 0-7838 -> 1-7938, id: 1953 -> 1807, dist: 14 -> 13  replaceable to 1-8838
Found back edge 0-7838 -> 1-7938, id: 1953 -> 1807, dist: 14 -> 13  replaceable to 1-8938
Found back edge 0-6927 -> 1-7907, id: 1954 -> 1827, dist: 14 -> 13 -HIT 
Found back edge 0-7847 -> 1-7947, id: 1956 -> 1815, dist: 14 -> 13  replaceable to 1-8947
Found back edge 0-7847 -> 1-7947, id: 1956 -> 1815, dist: 14 -> 13  replaceable to 1-8947
Found back edge 0-7857 -> 1-7957, id: 1957 -> 1814, dist: 14 -> 13  replaceable to 1-8857
Found back edge 0-7857 -> 1-7957, id: 1957 -> 1814, dist: 14 -> 13  replaceable to 1-8957
Found back edge 0-6925 -> 1-7905, id: 1958 -> 1799, dist: 14 -> 13 -HIT 
Found back edge 0-6912 -> 1-7901, id: 1960 -> 1836, dist: 14 -> 13 -HIT 
Found back edge 0-7845 -> 1-7945, id: 1962 -> 1786, dist: 14 -> 13  replaceable to 1-8845
Found back edge 0-7845 -> 1-7945, id: 1962 -> 1786, dist: 14 -> 13  replaceable to 1-8845
Found back edge 0-7836 -> 1-7936, id: 1963 -> 1787, dist: 14 -> 13  replaceable to 1-8836
Found back edge 0-7836 -> 1-7936, id: 1963 -> 1787, dist: 14 -> 13  replaceable to 1-8936
Found back edge 0-7855 -> 1-7955, id: 1964 -> 1788, dist: 14 -> 13  replaceable to 1-8855
Found back edge 0-7855 -> 1-7955, id: 1964 -> 1788, dist: 14 -> 13  replaceable to 1-8855
Found back edge 0-6928 -> 1-7908, id: 1965 -> 1829, dist: 14 -> 13 -HIT 
Found back edge 0-6955 -> 1-7955, id: 1967 -> 1788, dist: 14 -> 13  
Found back edge 0-6946 -> 1-7946, id: 1968 -> 1805, dist: 14 -> 13  
Found back edge 0-6956 -> 1-7956, id: 1969 -> 1806, dist: 14 -> 13  
Found back edge 0-6947 -> 1-7947, id: 1970 -> 1815, dist: 14 -> 13  
Found back edge 0-7866 -> 1-7966, id: 1971 -> 1843, dist: 14 -> 13  replaceable to 1-8966
Found back edge 0-7866 -> 1-7966, id: 1971 -> 1843, dist: 14 -> 13  replaceable to 1-8866
Found back edge 0-7848 -> 1-7948, id: 1972 -> 1846, dist: 14 -> 13  replaceable to 1-8848
Found back edge 0-7848 -> 1-7948, id: 1972 -> 1846, dist: 14 -> 13  replaceable to 1-8948
Found back edge 0-6966 -> 1-7966, id: 1973 -> 1843, dist: 14 -> 13  
Found back edge 0-6948 -> 1-7948, id: 1974 -> 1846, dist: 14 -> 13  
Found back edge 0-1477 -> 1-1577, id: 1975 -> 1729, dist: 14 -> 13  
Found back edge 0-1477 -> 1-3477, id: 1975 -> 1740, dist: 14 -> 13  
Found back edge 0-1477 -> 1-1677, id: 1975 -> 1744, dist: 14 -> 13  
Found back edge 0-0478 -> 1-1407, id: 1976 -> 1268, dist: 14 -> 11 -HIT 
Found back edge 0-0478 -> 1-2408, id: 1976 -> 1644, dist: 14 -> 13 -HIT 
Found back edge 0-1469 -> 1-3409, id: 1977 -> 1742, dist: 14 -> 13 -HIT replaceable to 1-1669
Found back edge 0-4529 -> 1-4709, id: 1983 -> 1726, dist: 14 -> 13 -HIT replaceable to 1-5629
Found back edge 0-4619 -> 1-4809, id: 1990 -> 1763, dist: 14 -> 13 -HIT replaceable to 1-6619
Found back edge 0-4629 -> 1-4709, id: 1991 -> 1726, dist: 14 -> 13 -HIT replaceable to 1-4829
Found back edge 0-4719 -> 1-4809, id: 1996 -> 1763, dist: 14 -> 13 -HIT replaceable to 1-5719
Found back edge 0-7867 -> 1-7967, id: 2043 -> 1844, dist: 14 -> 13  replaceable to 1-8967
Found back edge 0-7867 -> 1-7967, id: 2043 -> 1844, dist: 14 -> 13  replaceable to 1-8967
Found back edge 0-7858 -> 1-7958, id: 2044 -> 1845, dist: 14 -> 13  replaceable to 1-8958
Found back edge 0-7858 -> 1-7958, id: 2044 -> 1845, dist: 14 -> 13  replaceable to 1-8858
Found back edge 0-6957 -> 1-7957, id: 2045 -> 1814, dist: 14 -> 13  
Found back edge 0-6967 -> 1-7967, id: 2046 -> 1844, dist: 14 -> 13  
Found back edge 0-6958 -> 1-7958, id: 2047 -> 1845, dist: 14 -> 13  
Found back edge 0-1946 -> 1-2946, id: 2060 -> 1809, dist: 14 -> 13  
Found back edge 0-1947 -> 1-2904, id: 2062 -> 1817, dist: 14 -> 13 -HIT 
Found back edge 0-6945 -> 1-7945, id: 2072 -> 1786, dist: 14 -> 13  
Found back edge 0-1945 -> 1-2945, id: 2080 -> 1791, dist: 14 -> 13  
Found back edge 0-6877 -> 1-7877, id: 2093 -> 1851, dist: 14 -> 13  
Found back edge 0-6877 -> 1-6977, id: 2093 -> 1852, dist: 14 -> 13  
Found back edge 0-6877 -> 1-6977, id: 2093 -> 1852, dist: 14 -> 13  
Found back edge 0-6859 -> 1-7859, id: 2094 -> 1853, dist: 14 -> 13  
Found back edge 0-6859 -> 1-6959, id: 2094 -> 1854, dist: 14 -> 13  
Found back edge 0-6859 -> 1-6959, id: 2094 -> 1854, dist: 14 -> 13  
Found back edge 0-7877 -> 1-7977, id: 2095 -> 1855, dist: 14 -> 13  replaceable to 1-8877
Found back edge 0-7877 -> 1-7977, id: 2095 -> 1855, dist: 14 -> 13  replaceable to 1-8877
Found back edge 0-7859 -> 1-7959, id: 2096 -> 1856, dist: 14 -> 13  replaceable to 1-8859
Found back edge 0-7859 -> 1-7959, id: 2096 -> 1856, dist: 14 -> 13  replaceable to 1-8859
Found back edge 0-6977 -> 1-7977, id: 2097 -> 1855, dist: 14 -> 13  
Found back edge 0-6959 -> 1-7959, id: 2098 -> 1856, dist: 14 -> 13  
Found back edge 0-1934 -> 1-2934, id: 2112 -> 1804, dist: 14 -> 13  
Found back edge 0-6914 -> 1-7914, id: 2123 -> 1818, dist: 14 -> 13  
Found back edge 0-7911 -> 1-7911, id: 2124 -> 1833, dist: 14 -> 13  
Found back edge 0-6911 -> 1-7911, id: 2125 -> 1833, dist: 14 -> 13  
Found back edge 0-6911 -> 1-6911, id: 2125 -> 1696, dist: 14 -> 13  
Found back edge 0-1914 -> 1-2914, id: 2133 -> 1824, dist: 14 -> 13  
Found back edge 1-2568 -> 0-0578, id: 2140 -> 1914, dist: 15 -> 14 -HIT 
Found back edge 1-2568 -> 0-2569, id: 2140 -> 2018, dist: 15 -> 14  
Found back edge 1-2568 -> 0-2569, id: 2140 -> 2018, dist: 15 -> 14  
Found back edge 1-2668 -> 0-0678, id: 2142 -> 1902, dist: 15 -> 14 -HIT 
Found back edge 1-2668 -> 0-2669, id: 2142 -> 2007, dist: 15 -> 14  
Found back edge 1-2668 -> 0-2669, id: 2142 -> 2007, dist: 15 -> 14  
Found back edge 1-4568 -> 0-4578, id: 2143 -> 1921, dist: 15 -> 14  
Found back edge 1-4568 -> 0-4569, id: 2143 -> 1922, dist: 15 -> 14  
Found back edge 1-4568 -> 0-4569, id: 2143 -> 1922, dist: 15 -> 14  
Found back edge 1-2768 -> 0-0778, id: 2144 -> 1906, dist: 15 -> 14 -HIT 
Found back edge 1-2768 -> 0-2769, id: 2144 -> 2009, dist: 15 -> 14  
Found back edge 1-2768 -> 0-2769, id: 2144 -> 2009, dist: 15 -> 14  
Found back edge 1-4668 -> 0-4678, id: 2145 -> 1924, dist: 15 -> 14  
Found back edge 1-4668 -> 0-4669, id: 2145 -> 1925, dist: 15 -> 14  
Found back edge 1-4668 -> 0-4669, id: 2145 -> 1925, dist: 15 -> 14  
Found back edge 1-2868 -> 0-0878, id: 2146 -> 1908, dist: 15 -> 14 -HIT 
Found back edge 1-2868 -> 0-2869, id: 2146 -> 2050, dist: 15 -> 14  
Found back edge 1-2868 -> 0-2869, id: 2146 -> 2050, dist: 15 -> 14  
Found back edge 1-2468 -> 0-0478, id: 2147 -> 1976, dist: 15 -> 14 -HIT replaceable to 0-2469
Found back edge 1-6668 -> 0-6678, id: 2148 -> 1935, dist: 15 -> 14  
Found back edge 1-6668 -> 0-6669, id: 2148 -> 1936, dist: 15 -> 14  
Found back edge 1-6668 -> 0-6669, id: 2148 -> 1936, dist: 15 -> 14  
Found back edge 1-5768 -> 0-5778, id: 2149 -> 1927, dist: 15 -> 14  
Found back edge 1-5768 -> 0-5769, id: 2149 -> 1993, dist: 15 -> 14  
Found back edge 1-5768 -> 0-5769, id: 2149 -> 1993, dist: 15 -> 14  
Found back edge 1-6768 -> 0-6778, id: 2150 -> 2025, dist: 15 -> 14  
Found back edge 1-6768 -> 0-6769, id: 2150 -> 2026, dist: 15 -> 14  
Found back edge 1-6768 -> 0-6769, id: 2150 -> 2026, dist: 15 -> 14  
Found back edge 1-5868 -> 0-5878, id: 2151 -> 2027, dist: 15 -> 14  
Found back edge 1-5868 -> 0-5869, id: 2151 -> 2028, dist: 15 -> 14  
Found back edge 1-5868 -> 0-5869, id: 2151 -> 2028, dist: 15 -> 14  
Found back edge 1-4868 -> 0-4878, id: 2152 -> 1938, dist: 15 -> 14  
Found back edge 1-4868 -> 0-4869, id: 2152 -> 1939, dist: 15 -> 14  
Found back edge 1-4868 -> 0-4869, id: 2152 -> 1939, dist: 15 -> 14  
Found back edge 1-6868 -> 0-6878, id: 2153 -> 2118, dist: 15 -> 14  
Found back edge 1-6868 -> 0-6869, id: 2153 -> 2119, dist: 15 -> 14  
Found back edge 1-6868 -> 0-6869, id: 2153 -> 2119, dist: 15 -> 14  
Found back edge 1-2308 -> 0-2328, id: 2154 -> 957, dist: 15 -> 10  
Found back edge 1-4768 -> 0-4778, id: 2156 -> 1933, dist: 15 -> 14  
Found back edge 1-4768 -> 0-4769, id: 2156 -> 1934, dist: 15 -> 14  
Found back edge 1-4768 -> 0-4769, id: 2156 -> 1934, dist: 15 -> 14  
Found back edge 1-5668 -> 0-5678, id: 2157 -> 1926, dist: 15 -> 14  
Found back edge 1-5668 -> 0-5669, id: 2157 -> 1931, dist: 15 -> 14  
Found back edge 1-5668 -> 0-5669, id: 2157 -> 1931, dist: 15 -> 14  
Found back edge 1-5567 -> 0-5577, id: 2158 -> 1471, dist: 15 -> 12  
Found back edge 1-5567 -> 0-5568, id: 2158 -> 1911, dist: 15 -> 14  
Found back edge 1-5567 -> 0-5578, id: 2158 -> 1912, dist: 15 -> 14  
Found back edge 1-5567 -> 0-5569, id: 2158 -> 1985, dist: 15 -> 14  
Found back edge 1-5568 -> 0-5578, id: 2159 -> 1912, dist: 15 -> 14  
Found back edge 1-5568 -> 0-5569, id: 2159 -> 1985, dist: 15 -> 14  
Found back edge 1-5568 -> 0-5569, id: 2159 -> 1985, dist: 15 -> 14  
Found back edge 1-7844 -> 0-7845, id: 2169 -> 1962, dist: 15 -> 14  
Found back edge 1-7844 -> 0-7845, id: 2169 -> 1962, dist: 15 -> 14  
Found back edge 1-7844 -> 0-7846, id: 2169 -> 1950, dist: 15 -> 14  
Found back edge 1-7844 -> 0-7846, id: 2169 -> 1950, dist: 15 -> 14  
Found back edge 1-6944 -> 0-6945, id: 2170 -> 2072, dist: 15 -> 14  
Found back edge 1-6944 -> 0-6945, id: 2170 -> 2072, dist: 15 -> 14  
Found back edge 1-6944 -> 0-6946, id: 2170 -> 1968, dist: 15 -> 14  
Found back edge 1-6944 -> 0-6946, id: 2170 -> 1968, dist: 15 -> 14  
Found back edge 1-6924 -> 0-0934, id: 2174 -> 1525, dist: 15 -> 12 -HIT 
Found back edge 1-6924 -> 0-6925, id: 2174 -> 1958, dist: 15 -> 14  
Found back edge 1-6924 -> 0-6926, id: 2174 -> 1946, dist: 15 -> 14  
Found back edge 1-1823 -> 0-1824, id: 2176 -> 523, dist: 15 -> 8  
Found back edge 1-1823 -> 0-1834, id: 2176 -> 515, dist: 15 -> 8  
Found back edge 1-1823 -> 0-1825, id: 2176 -> 516, dist: 15 -> 8  
Found back edge 1-6922 -> 0-0923, id: 2177 -> 2109, dist: 15 -> 14 -HIT 
Found back edge 1-6922 -> 0-0923, id: 2177 -> 2109, dist: 15 -> 14 -HIT 
Found back edge 1-6922 -> 0-6924, id: 2177 -> 1940, dist: 15 -> 14  
Found back edge 1-6922 -> 0-6924, id: 2177 -> 1940, dist: 15 -> 14  
Found back edge 1-7768 -> 0-7778, id: 2179 -> 2037, dist: 15 -> 14  
Found back edge 1-7768 -> 0-7769, id: 2179 -> 2038, dist: 15 -> 14  
Found back edge 1-7768 -> 0-7769, id: 2179 -> 2038, dist: 15 -> 14  
Found back edge 1-5968 -> 0-5978, id: 2180 -> 2039, dist: 15 -> 14  
Found back edge 1-5968 -> 0-5969, id: 2180 -> 2040, dist: 15 -> 14  
Found back edge 1-5968 -> 0-5969, id: 2180 -> 2040, dist: 15 -> 14  
Found back edge 1-7868 -> 0-7878, id: 2181 -> 2126, dist: 15 -> 14  
Found back edge 1-7868 -> 0-7869, id: 2181 -> 2127, dist: 15 -> 14  
Found back edge 1-7868 -> 0-7869, id: 2181 -> 2127, dist: 15 -> 14  
Found back edge 1-6968 -> 0-6978, id: 2182 -> 2128, dist: 15 -> 14  
Found back edge 1-6968 -> 0-6969, id: 2182 -> 2129, dist: 15 -> 14  
Found back edge 1-6968 -> 0-6969, id: 2182 -> 2129, dist: 15 -> 14  
Found back edge 1-2669 -> 0-0679, id: 2188 -> 2008, dist: 15 -> 14 -HIT 
Found back edge 1-1769 -> 0-1779, id: 2189 -> 2005, dist: 15 -> 14  
Found back edge 1-1869 -> 0-1879, id: 2191 -> 2006, dist: 15 -> 14  
Found back edge 1-4678 -> 0-4679, id: 2192 -> 1987, dist: 15 -> 14  replaceable to 0-4688
Found back edge 1-4678 -> 0-4679, id: 2192 -> 1987, dist: 15 -> 14  replaceable to 0-4689
Found back edge 1-3778 -> 0-3779, id: 2193 -> 1981, dist: 15 -> 14  replaceable to 0-3788
Found back edge 1-3778 -> 0-3779, id: 2193 -> 1981, dist: 15 -> 14  replaceable to 0-3789
Found back edge 1-5678 -> 0-5679, id: 2194 -> 1988, dist: 15 -> 14  replaceable to 0-5688
Found back edge 1-5678 -> 0-5679, id: 2194 -> 1988, dist: 15 -> 14  replaceable to 0-5689
Found back edge 1-3878 -> 0-3879, id: 2195 -> 1989, dist: 15 -> 14  replaceable to 0-3889
Found back edge 1-3878 -> 0-3879, id: 2195 -> 1989, dist: 15 -> 14  replaceable to 0-3889
Found back edge 1-2769 -> 0-0779, id: 2196 -> 2010, dist: 15 -> 14 -HIT 
Found back edge 1-4778 -> 0-4779, id: 2198 -> 1995, dist: 15 -> 14  replaceable to 0-4789
Found back edge 1-4778 -> 0-4779, id: 2198 -> 1995, dist: 15 -> 14  replaceable to 0-4788
Found back edge 1-5778 -> 0-5779, id: 2199 -> 1994, dist: 15 -> 14  replaceable to 0-5789
Found back edge 1-5778 -> 0-5779, id: 2199 -> 1994, dist: 15 -> 14  replaceable to 0-5789
Found back edge 1-1269 -> 0-0179, id: 2200 -> 2023, dist: 15 -> 14 -HIT 
Found back edge 1-2569 -> 0-0579, id: 2202 -> 2019, dist: 15 -> 14 -HIT 
Found back edge 1-1669 -> 0-1679, id: 2203 -> 2017, dist: 15 -> 14  
Found back edge 1-4578 -> 0-4579, id: 2205 -> 1978, dist: 15 -> 14  replaceable to 0-4588
Found back edge 1-4578 -> 0-4579, id: 2205 -> 1978, dist: 15 -> 14  replaceable to 0-4588
Found back edge 1-3678 -> 0-3679, id: 2206 -> 1979, dist: 15 -> 14  replaceable to 0-3689
Found back edge 1-3678 -> 0-3679, id: 2206 -> 1979, dist: 15 -> 14  replaceable to 0-3689
Found back edge 1-5578 -> 0-5579, id: 2207 -> 1980, dist: 15 -> 14  replaceable to 0-5588
Found back edge 1-5578 -> 0-5579, id: 2207 -> 1980, dist: 15 -> 14  replaceable to 0-5589
Found back edge 1-5569 -> 0-5579, id: 2208 -> 1980, dist: 15 -> 14  
Found back edge 1-4669 -> 0-4679, id: 2209 -> 1987, dist: 15 -> 14  
Found back edge 1-5669 -> 0-5679, id: 2210 -> 1988, dist: 15 -> 14  
Found back edge 1-4769 -> 0-4779, id: 2211 -> 1995, dist: 15 -> 14  
Found back edge 1-6678 -> 0-6679, id: 2212 -> 2029, dist: 15 -> 14  replaceable to 0-6689
Found back edge 1-6678 -> 0-6679, id: 2212 -> 2029, dist: 15 -> 14  replaceable to 0-6688
Found back edge 1-4878 -> 0-4879, id: 2213 -> 2032, dist: 15 -> 14  replaceable to 0-4889
Found back edge 1-4878 -> 0-4879, id: 2213 -> 2032, dist: 15 -> 14  replaceable to 0-4888
Found back edge 1-6669 -> 0-6679, id: 2214 -> 2029, dist: 15 -> 14  
Found back edge 1-4869 -> 0-4879, id: 2215 -> 2032, dist: 15 -> 14  
Found back edge 1-6778 -> 0-6779, id: 2216 -> 2030, dist: 15 -> 14  replaceable to 0-6788
Found back edge 1-6778 -> 0-6779, id: 2216 -> 2030, dist: 15 -> 14  replaceable to 0-6789
Found back edge 1-5878 -> 0-5879, id: 2217 -> 2031, dist: 15 -> 14  replaceable to 0-5889
Found back edge 1-5878 -> 0-5879, id: 2217 -> 2031, dist: 15 -> 14  replaceable to 0-5889
Found back edge 1-7778 -> 0-7779, id: 2218 -> 2041, dist: 15 -> 14  replaceable to 0-7788
Found back edge 1-7778 -> 0-7779, id: 2218 -> 2041, dist: 15 -> 14  replaceable to 0-7789
Found back edge 1-5978 -> 0-5979, id: 2219 -> 2042, dist: 15 -> 14  replaceable to 0-5989
Found back edge 1-5978 -> 0-5979, id: 2219 -> 2042, dist: 15 -> 14  replaceable to 0-5988
Found back edge 1-3478 -> 0-3479, id: 2220 -> 2012, dist: 15 -> 14  replaceable to 0-3489
Found back edge 1-3478 -> 0-3479, id: 2220 -> 2012, dist: 15 -> 14  replaceable to 0-3488
Found back edge 1-3578 -> 0-3579, id: 2221 -> 2013, dist: 15 -> 14  replaceable to 0-3589
Found back edge 1-3578 -> 0-3579, id: 2221 -> 2013, dist: 15 -> 14  replaceable to 0-3588
Found back edge 1-2869 -> 0-0879, id: 2222 -> 2051, dist: 15 -> 14 -HIT 
Found back edge 1-5769 -> 0-5779, id: 2224 -> 1994, dist: 15 -> 14  
Found back edge 1-6769 -> 0-6779, id: 2225 -> 2030, dist: 15 -> 14  
Found back edge 1-5869 -> 0-5879, id: 2226 -> 2031, dist: 15 -> 14  
Found back edge 1-6878 -> 0-6879, id: 2227 -> 2136, dist: 15 -> 14  replaceable to 0-6888
Found back edge 1-6878 -> 0-6879, id: 2227 -> 2136, dist: 15 -> 14  replaceable to 0-6889
Found back edge 1-6869 -> 0-6879, id: 2228 -> 2136, dist: 15 -> 14  
Found back edge 1-7904 -> 0-7914, id: 2229 -> 2121, dist: 15 -> 14  
Found back edge 1-7904 -> 0-0924, id: 2229 -> 1943, dist: 15 -> 14 -HIT 
Found back edge 1-1924 -> 0-1934, id: 2233 -> 2112, dist: 15 -> 14  replaceable to 0-1926
Found back edge 1-1924 -> 0-1944, id: 2233 -> 2078, dist: 15 -> 14  replaceable to 0-1925
Found back edge 1-2924 -> 0-2934, id: 2234 -> 2115, dist: 15 -> 14  replaceable to 0-2926
Found back edge 1-2924 -> 0-2944, id: 2234 -> 2082, dist: 15 -> 14  replaceable to 0-2926
Found back edge 1-1936 -> 0-1946, id: 2241 -> 2060, dist: 15 -> 14  
Found back edge 1-1936 -> 0-1956, id: 2241 -> 2061, dist: 15 -> 14  
Found back edge 1-1936 -> 0-0938, id: 2241 -> 1966, dist: 15 -> 14 -HIT 
Found back edge 1-2936 -> 0-2946, id: 2242 -> 2064, dist: 15 -> 14  
Found back edge 1-2936 -> 0-0937, id: 2242 -> 1955, dist: 15 -> 14 -HIT 
Found back edge 1-2936 -> 0-2956, id: 2242 -> 2065, dist: 15 -> 14  
Found back edge 1-1937 -> 0-1947, id: 2251 -> 2062, dist: 15 -> 14  
Found back edge 1-1937 -> 0-0938, id: 2251 -> 1966, dist: 15 -> 14 -HIT 
Found back edge 1-1937 -> 0-1957, id: 2251 -> 2101, dist: 15 -> 14  
Found back edge 1-1935 -> 0-1945, id: 2256 -> 2080, dist: 15 -> 14  
Found back edge 1-1935 -> 0-1936, id: 2256 -> 2081, dist: 15 -> 14  
Found back edge 1-1935 -> 0-1955, id: 2256 -> 2059, dist: 15 -> 14  
Found back edge 1-2935 -> 0-2945, id: 2257 -> 2084, dist: 15 -> 14  
Found back edge 1-2935 -> 0-2936, id: 2257 -> 2085, dist: 15 -> 14  
Found back edge 1-2935 -> 0-2955, id: 2257 -> 2063, dist: 15 -> 14  
Found back edge 1-2935 -> 0-0937, id: 2257 -> 1955, dist: 15 -> 14 -HIT 
Found back edge 1-8902 -> 0-0912, id: 2258 -> 2120, dist: 15 -> 14 -HIT 
Found back edge 1-1913 -> 0-1914, id: 2259 -> 2133, dist: 15 -> 14  replaceable to 0-1933
Found back edge 1-1913 -> 0-1915, id: 2259 -> 2111, dist: 15 -> 14  replaceable to 0-1923
Found back edge 1-2913 -> 0-2914, id: 2260 -> 2103, dist: 15 -> 14  replaceable to 0-2923
Found back edge 1-2913 -> 0-2915, id: 2260 -> 2114, dist: 15 -> 14  replaceable to 0-2933
Found back edge 1-2938 -> 0-2948, id: 2267 -> 2092, dist: 15 -> 14  
Found back edge 1-2938 -> 0-2958, id: 2267 -> 2134, dist: 15 -> 14  
Found back edge 1-1569 -> 0-1579, id: 2271 -> 2000, dist: 15 -> 14  
Found back edge 1-4619 -> 0-4629, id: 2280 -> 1991, dist: 15 -> 14  
Found back edge 1-4719 -> 0-0429, id: 2282 -> 1997, dist: 15 -> 14 -HIT 
Found back edge 1-7769 -> 0-7779, id: 2293 -> 2041, dist: 15 -> 14  
Found back edge 1-5969 -> 0-5979, id: 2294 -> 2042, dist: 15 -> 14  
Found back edge 1-3419 -> 0-3429, id: 2312 -> 2015, dist: 15 -> 14  
Found back edge 1-4519 -> 0-4529, id: 2327 -> 1983, dist: 15 -> 14  
Found back edge 1-4569 -> 0-4579, id: 2333 -> 1978, dist: 15 -> 14  
Found back edge 1-1469 -> 0-1479, id: 2337 -> 1998, dist: 15 -> 14  
Found back edge 1-1179 -> 0-1179, id: 2338 -> 2020, dist: 15 -> 14  
Found back edge 1-1169 -> 0-1179, id: 2339 -> 2020, dist: 15 -> 14  
Found back edge 1-1169 -> 0-1169, id: 2339 -> 1915, dist: 15 -> 14  
Found back edge 1-7878 -> 0-7879, id: 2340 -> 2137, dist: 15 -> 14  replaceable to 0-7889
Found back edge 1-7878 -> 0-7879, id: 2340 -> 2137, dist: 15 -> 14  replaceable to 0-7889
Found back edge 1-6978 -> 0-6979, id: 2341 -> 2138, dist: 15 -> 14  replaceable to 0-6989
Found back edge 1-6978 -> 0-6979, id: 2341 -> 2138, dist: 15 -> 14  replaceable to 0-6989
Found back edge 1-7869 -> 0-7879, id: 2342 -> 2137, dist: 15 -> 14  
Found back edge 1-6969 -> 0-6979, id: 2343 -> 2138, dist: 15 -> 14  
Found back edge 1-1419 -> 0-1429, id: 2347 -> 2004, dist: 15 -> 14  
Found back edge 1-7968 -> 0-7978, id: 2350 -> 2131, dist: 15 -> 14  
Found back edge 1-7968 -> 0-7969, id: 2350 -> 2132, dist: 15 -> 14  
Found back edge 1-7968 -> 0-7969, id: 2350 -> 2132, dist: 15 -> 14  
Found back edge 1-7978 -> 0-7979, id: 2351 -> 2139, dist: 15 -> 14  replaceable to 0-7989
Found back edge 1-7978 -> 0-7979, id: 2351 -> 2139, dist: 15 -> 14  replaceable to 0-7988
Found back edge 1-7969 -> 0-7979, id: 2352 -> 2139, dist: 15 -> 14  
Found back edge 1-2955 -> 0-2956, id: 2364 -> 2065, dist: 15 -> 14  
Found back edge 1-2955 -> 0-2956, id: 2364 -> 2065, dist: 15 -> 14  
Found back edge 1-2956 -> 0-2966, id: 2367 -> 2091, dist: 15 -> 14  replaceable to 0-0957
Found back edge 1-2956 -> 0-2958, id: 2367 -> 2134, dist: 15 -> 14  replaceable to 0-0957
Found back edge 1-1926 -> 0-1936, id: 2372 -> 2081, dist: 15 -> 14  
Found back edge 1-1926 -> 0-1946, id: 2372 -> 2060, dist: 15 -> 14  
Found back edge 1-1926 -> 0-0928, id: 2372 -> 2117, dist: 15 -> 14 -HIT 
Found back edge 1-2926 -> 0-2936, id: 2373 -> 2085, dist: 15 -> 14  
Found back edge 1-2926 -> 0-0927, id: 2373 -> 2071, dist: 15 -> 14 -HIT 
Found back edge 1-2926 -> 0-2946, id: 2373 -> 2064, dist: 15 -> 14  
Found back edge 1-1927 -> 0-0928, id: 2378 -> 2117, dist: 15 -> 14 -HIT 
Found back edge 1-1927 -> 0-1947, id: 2378 -> 2062, dist: 15 -> 14  
Found back edge 1-1925 -> 0-1935, id: 2381 -> 2079, dist: 15 -> 14  replaceable to 0-1927
Found back edge 1-1925 -> 0-1945, id: 2381 -> 2080, dist: 15 -> 14  replaceable to 0-1927
Found back edge 1-2925 -> 0-2935, id: 2382 -> 2083, dist: 15 -> 14  
Found back edge 1-2925 -> 0-2945, id: 2382 -> 2084, dist: 15 -> 14  
Found back edge 1-2925 -> 0-0927, id: 2382 -> 2071, dist: 15 -> 14 -HIT 
Found back edge 1-7944 -> 0-7945, id: 2383 -> 2070, dist: 15 -> 14  
Found back edge 1-7944 -> 0-7945, id: 2383 -> 2070, dist: 15 -> 14  
Found back edge 1-7944 -> 0-7946, id: 2383 -> 2053, dist: 15 -> 14  
